x,y,count,cluster,z_min,z_max,z_mean,z_std,canopy_height,point_density,intensity_mean,intensity_std,row_id
770196.7300000001,6270759.18,1,101,1.0465661637275732,1.0465661637275732,1.0465661637275732,0.0,0.0,11.11111111111111,1078.0,0.0,-2281018
770197.3300000001,6270759.18,1,101,1.3372170447683525,1.3372170447683525,1.3372170447683525,0.0,0.0,11.11111111111111,172.0,0.0,-2281018
770200.3300000001,6270759.18,4,107,0.7844839199730265,0.993438336905176,0.937000863780464,0.1018645585558415,0.2089544169321495,212.69923410557135,867.25,202.47695342104163,-2281019
770200.6300000001,6270759.18,3,107,0.9364081323784896,1.028919567908603,0.971067263462106,0.0504285027929746,0.0925114355301133,360.31581547000246,821.0,274.00547439786675,-2281019
770200.9300000002,6270759.18,5,107,0.7262351397587246,0.9033286624874988,0.819606811085707,0.0845358287167028,0.1770935227287742,313.70743943380194,994.4,178.58695361083912,-2281019
770201.2300000001,6270759.18,5,107,0.6527087206283495,0.9195402092418804,0.8382372385303419,0.1091206343726494,0.2668314886135308,208.20464572687763,832.8,225.9252088634644,-2281019
770201.8300000001,6270759.18,1,107,1.025321790281717,1.025321790281717,1.025321790281717,0.0,0.0,11.11111111111111,312.0,0.0,-2281019
770205.4300000002,6270759.18,3,106,0.6710408608937843,0.8396260509768068,0.7593164024156822,0.0845744238338581,0.1685851900830224,197.723971583256,877.0,211.79943342700423,-2281020
770205.7300000001,6270759.18,3,106,0.8923003092143444,1.1776746308632546,1.0216696276431367,0.1445396853544764,0.2853743216489102,116.80565070021474,979.3333333333334,7.505553499465149,-2281020
770206.03,6270759.18,6,106,0.8061886928627162,1.2618952149242784,0.9511242249780526,0.1620570480624814,0.4557065220615621,146.29298339877735,1053.3333333333333,224.63095660809236,-2281020
770206.3300000001,6270759.18,4,106,0.9078571116799364,1.34169068112982,1.0367443157695564,0.2057862196286561,0.4338335694498836,102.44584000450122,906.25,335.2853262521341,-2281020
