row_id,seq,x,y,status,nearest_dist_m
-2281018,62,770201.2139629051,6270756.091913726,present,0.03483459006905693
-2281018,63,770202.0820446928,6270755.569493465,present,0.02378219066786754
-2281018,64,770202.9501264805,6270755.047073204,present,0.0972197098469233
-2281018,65,770203.8182082683,6270754.524652942,present,0.0565892371801674
-2281018,66,770204.686290056,6270754.002232681,present,0.09376008788986681
-2281018,67,770205.5543718437,6270753.47981242,present,0.07223811233378585
-2281018,68,770206.4224536314,6270752.957392158,present,0.07500522170636716
-2281018,69,770207.2905354191,6270752.434971897,present,0.05078494277183687
-2281018,70,770208.1586172068,6270751.912551636,present,0.05426450799875712
-2281018,71,770209.0266989946,6270751.390131374,present,0.09669908375723464
-2281018,72,770209.8947807823,6270750.867711113,present,0.09114453598418422
-2281018,73,770210.76286257,6270750.345290851,present,0.10607360148627148
-2281018,74,770211.6309443577,6270749.82287059,present,0.10768699751359531
-2281018,75,770212.4990261454,6270749.300450329,present,0.07297426236095178
-2281018,76,770213.3671079332,6270748.778030067,present,0.07561010118039486
-2281017,0,770145.958885875,6270786.641218519,present,0.08889422678193558
-2281017,1,770146.8252309836,6270786.115923295,present,0.07058670802745044
-2281017,2,770147.691576092,6270785.59062807,present,0.13770587516241203
-2281017,3,770148.5579212006,6270785.065332846,present,0.05235112787428065
-2281017,4,770149.4242663091,6270784.540037622,present,0.12426631477657485
-2281017,5,770150.2906114177,6270784.014742398,present,0.12565911261671445
-2281017,6,770151.1569565263,6270783.489447174,present,0.046642613842372935
-2281017,7,770152.0233016348,6270782.96415195,present,0.10255208194225655
-2281017,8,770152.8896467434,6270782.438856726,present,0.04493219689238119
-2281017,9,770153.7559918519,6270781.913561501,present,0.016383638587490933
-2281017,10,770154.6223369605,6270781.388266277,present,0.027717314997370457
-2281017,11,770155.4886820691,6270780.8629710525,present,0.11327773061104966
-2281017,12,770156.3550271776,6270780.3376758285,present,0.059383153491993364
-2281017,13,770157.2213722862,6270779.812380604,present,0.05922652896171618
-2281017,14,770158.0877173947,6270779.28708538,present,0.11595129022561643
-2281017,15,770158.9540625033,6270778.761790156,present,0.051188341098482616
-2281017,16,770159.8204076118,6270778.236494931,present,0.0332717557428664
-2281017,17,770160.6867527204,6270777.711199707,present,0.06964758239991473
-2281017,18,770161.553097829,6270777.185904483,present,0.1642406114231005
-2281017,19,770162.4194429375,6270776.660609259,present,0.12120790767680396
-2281017,20,770163.2857880461,6270776.135314035,present,0.09486270861774489
-2281017,21,770164.1521331546,6270775.610018811,present,0.05059650687035192
-2281017,22,770165.0184782632,6270775.084723586,present,0.10947290786083098
-2281017,23,770165.8848233718,6270774.559428362,present,0.10660863248029233
-2281017,24,770166.7511684803,6270774.034133138,present,0.13476983292824393
-2281017,25,770167.6175135889,6270773.508837914,present,0.050633491895798424
-2281017,26,770168.4838586973,6270772.98354269,present,0.10790374488149275
-2281017,27,770169.350203806,6270772.458247466,present,0.06561278191495243
-2281017,28,770170.2165489146,6270771.932952242,present,0.028992748545443054
-2281017,29,770171.082894023,6270771.407657017,present,0.06345079354448357
-2281017,30,770171.9492391316,6270770.882361793,present,0.04982804716788984
-2281017,31,770172.8155842401,6270770.357066569,present,0.08440201733589688
-2281017,32,770173.6819293487,6270769.831771345,present,0.06953547592704562
-2281017,33,770174.5482744573,6270769.306476121,present,0.042225123459906845
-2281017,34,770175.4146195658,6270768.781180897,present,0.10240630963553367
-2281017,35,770176.2809646744,6270768.255885672,present,0.13251721745183806
-2281017,36,770177.1473097829,6270767.730590448,present,0.152691358746321
-2281017,37,770178.0136548915,6270767.205295224,present,0.05016049788322288
-2281017,38,770178.8800000001,6270766.68,present,0.03162277600530093
-2281017,39,770179.7463451086,6270766.154704776,present,0.02962243274957019
-2281017,40,770180.6126902172,6270765.629409552,present,0.06780962389198636
-2281017,41,770181.4790353257,6270765.104114328,present,0.07872834814759459
-2281017,42,770182.3453804343,6270764.578819103,present,0.06623645984351036
-2281017,43,770183.2117255428,6270764.053523879,present,0.047204701150381646
-2281017,44,770184.0780706514,6270763.5282286545,present,0.04742775006965611
-2281017,45,770184.94441576,6270763.0029334305,present,0.045674369090969696
-2281017,46,770185.8107608685,6270762.477638206,present,0.09351739860703515
-2281017,47,770186.6771059771,6270761.952342982,present,0.08853566845460535
-2281017,48,770187.5434510856,6270761.427047757,present,0.057101078735935694
-2281017,49,770188.4097961942,6270760.901752533,present,0.07349657858511544
-2281017,50,770189.2761413028,6270760.376457309,present,0.13381097198516043
-2281017,51,770190.1424864113,6270759.851162085,present,0.11581181320730043
-2281017,52,770191.0088315199,6270759.325866861,present,0.01190872727448684
-2281017,53,770191.8751766284,6270758.800571637,present,0.06546085082319078
-2281017,54,770192.741521737,6270758.275276413,present,0.07577325948176916
-2281017,55,770193.6078668456,6270757.749981188,present,0.06517241342804878
-2281017,56,770194.474211954,6270757.224685964,present,0.08852534043473768
-2281017,57,770195.3405570626,6270756.69939074,present,0.0701892185773071
-2281017,58,770196.2069021711,6270756.174095516,present,0.06417033336128812
-2281017,59,770197.0732472797,6270755.648800292,present,0.10325424969137004
-2281017,60,770197.9395923883,6270755.123505068,present,0.06987941627890426
-2281017,61,770198.8059374968,6270754.598209843,present,0.11619824862793936
-2281017,62,770199.6722826054,6270754.072914619,present,0.11515940402557306
-2281017,63,770200.5386277139,6270753.547619395,present,0.12092786880650183
-2281017,64,770201.4049728225,6270753.022324171,present,0.049142418239919244
-2281017,65,770202.271317931,6270752.497028947,present,0.024557027171903875
-2281017,66,770203.1376630396,6270751.971733723,present,0.052298186031415415
-2281017,67,770204.0040081482,6270751.446438499,present,0.10130860269086225
-2281017,68,770204.8703532567,6270750.921143274,present,0.05601991160383086
-2281017,69,770205.7366983653,6270750.39584805,present,0.055945558114306085
-2281017,70,770206.6030434738,6270749.870552826,present,0.08050003019760482
-2281017,71,770207.4693885824,6270749.345257602,present,0.10951485898514329
-2281017,72,770208.335733691,6270748.819962378,present,0.11293337575009164
-2281017,73,770209.2020787995,6270748.294667154,present,0.005109180956599513
-2281017,74,770210.0684239081,6270747.76937193,present,0.051455705727153814
-2281017,75,770210.9347690166,6270747.244076705,present,0.03572544778591913
-2281017,76,770211.8011141252,6270746.718781481,present,0.06240057702368264
-2281016,0,770144.5742459783,6270784.952894356,present,0.023254940208667738
-2281016,1,770145.4380317971,6270784.423728269,present,0.08483624049195597
-2281016,2,770146.3018176157,6270783.894562182,present,0.10120810916942985
-2281016,3,770147.1656034346,6270783.3653960945,present,0.10450336811605243
-2281016,4,770148.0293892532,6270782.836230007,present,0.1229952128017928
-2281016,5,770148.893175072,6270782.30706392,present,0.12857507401718724
-2281016,6,770149.7569608907,6270781.777897833,present,0.10466925555398866
-2281016,7,770150.6207467095,6270781.248731746,present,0.14771172955846565
-2281016,8,770151.4845325283,6270780.719565659,present,0.10598237145780338
-2281016,9,770152.348318347,6270780.190399571,present,0.12220063074193907
-2281016,10,770153.2121041658,6270779.661233485,present,0.11423716822210501
-2281016,11,770154.0758899845,6270779.132067397,present,0.09987551970064895
-2281016,12,770154.9396758033,6270778.60290131,present,0.11951097545505236
-2281016,13,770155.803461622,6270778.073735223,present,0.026491910269696967
-2281016,14,770156.6672474408,6270777.544569136,present,0.09094352869692147
-2281016,15,770157.5310332595,6270777.015403048,present,0.09504719868324965
-2281016,16,770158.3948190783,6270776.486236962,present,0.09737123761730702
-2281016,17,770159.258604897,6270775.957070874,present,0.06553703921555307
-2281016,18,770160.1223907158,6270775.4279047875,present,0.10918164501298913
-2281016,19,770160.9861765344,6270774.8987387,present,0.07616457809372712
-2281016,20,770161.8499623532,6270774.369572612,present,0.058058385725398315
-2281016,21,770162.713748172,6270773.840406526,present,0.12149836809062083
-2281016,22,770163.5775339907,6270773.311240438,present,0.09728414985949727
-2281016,23,770164.4413198095,6270772.782074351,present,0.028917580994913972
-2281016,24,770165.3051056282,6270772.252908264,present,0.09782570764891993
-2281016,25,770166.168891447,6270771.723742177,present,0.03489401518214314
-2281016,26,770167.0326772657,6270771.194576089,present,0.21892501457742755
-2281016,27,770167.8964630845,6270770.665410003,present,0.0870809062641171
-2281016,28,770168.7602489032,6270770.136243915,present,0.05726973480951673
-2281016,29,770169.624034722,6270769.607077829,present,0.08130894330843315
-2281016,30,770170.4878205407,6270769.077911741,present,0.05356138515156686
-2281016,31,770171.3516063595,6270768.548745654,present,0.06895053681037117
-2281016,32,770172.2153921782,6270768.019579567,present,0.0973808353783871
-2281016,33,770173.079177997,6270767.4904134795,present,0.10719260369849655
-2281016,34,770173.9429638158,6270766.961247392,present,0.025570308072299364
-2281016,35,770174.8067496344,6270766.432081305,present,0.04878263793729412
-2281016,36,770175.6705354532,6270765.902915218,present,0.04398877977246105
-2281016,37,770176.5343212719,6270765.37374913,present,0.11973068367059535
-2281016,38,770177.3981070907,6270764.844583044,present,0.07625360362427025
-2281016,39,770178.2618929094,6270764.315416956,present,0.07089935913839271
-2281016,40,770179.1256787282,6270763.78625087,present,0.04583232694746568
-2281016,41,770179.9894645469,6270763.257084782,present,0.09633317093728551
-2281016,42,770180.8532503657,6270762.727918695,present,0.03206498947273203
-2281016,43,770181.7170361844,6270762.198752608,present,0.08326420925108574
-2281016,44,770182.5808220032,6270761.669586521,present,0.0623351191890881
-2281016,45,770183.444607822,6270761.140420433,present,0.0337459804050157
-2281016,46,770184.3083936407,6270760.611254347,present,0.10191737004798719
-2281016,47,770185.1721794595,6270760.082088259,present,0.02838067773011304
-2281016,48,770186.0359652782,6270759.552922172,present,0.09846499351670625
-2281016,49,770186.899751097,6270759.023756085,present,0.055131871220083756
-2281016,50,770187.7635369156,6270758.494589997,present,0.10739307143497452
-2281016,51,770188.6273227344,6270757.965423911,present,0.07429590797684055
-2281016,52,770189.4911085531,6270757.436257823,present,0.09696971512799292
-2281016,53,770190.3548943719,6270756.907091736,present,0.046916318762956356
-2281016,54,770191.2186801906,6270756.377925649,present,0.10935809842754995
-2281016,55,770192.0824660094,6270755.848759562,present,0.039180963583406295
-2281016,56,770192.9462518281,6270755.319593474,present,0.05428519491989988
-2281016,57,770193.8100376469,6270754.790427388,present,0.05022763779163052
-2281016,58,770194.6738234657,6270754.2612613,present,0.08877393685902772
-2281016,59,770195.5376092844,6270753.732095213,present,0.027688670942112723
-2281016,60,770196.4013951032,6270753.202929126,present,0.11143360707743559
-2281016,61,770197.2651809219,6270752.673763039,present,0.03462312540157874
-2281016,62,770198.1289667407,6270752.144596952,present,0.06773407287855109
-2281016,63,770198.9927525594,6270751.6154308645,present,0.08630998156945315
-2281016,64,770199.8565383782,6270751.086264777,present,0.08710688222140459
-2281016,65,770200.7203241969,6270750.55709869,present,0.028774297116541846
-2281016,66,770201.5841100157,6270750.027932603,present,0.1059691048415203
-2281016,67,770202.4478958343,6270749.498766515,present,0.033878803230647486
-2281016,68,770203.3116816531,6270748.969600429,present,0.09112638364183123
-2281016,69,770204.1754674718,6270748.440434341,present,0.10341090858971949
-2281016,70,770205.0392532906,6270747.911268254,present,0.07078912790495064
-2281016,71,770205.9030391094,6270747.382102167,present,0.022310131500777562
-2281016,72,770206.7668249281,6270746.85293608,present,0.07668542815136317
-2281016,73,770207.6306107469,6270746.323769993,present,0.03357292534838069
-2281016,74,770208.4943965656,6270745.794603906,present,0.02499363886891155
-2281016,75,770209.3581823844,6270745.265437818,present,0.1210327842218333
-2281016,76,770210.2219682031,6270744.736271732,present,0.09497989834966128
-2281016,77,770211.0857540219,6270744.207105644,present,0.06796300166189151
-2281015,0,770143.3742459781,6270782.852894356,present,0.09816913172538068
-2281015,1,770144.2380317969,6270782.323728269,present,0.07661348510913685
-2281015,2,770145.1018176157,6270781.794562181,present,0.10609801929629452
-2281015,3,770145.9656034344,6270781.265396094,present,0.03821183765293239
-2281015,4,770146.8293892532,6270780.736230007,present,0.10397372590043867
-2281015,5,770147.6931750719,6270780.20706392,present,0.07799922546159362
-2281015,6,770148.5569608907,6270779.677897832,present,0.1136851033483658
-2281015,7,770149.4207467095,6270779.148731746,present,0.058340297653682385
-2281015,8,770150.2845325281,6270778.619565658,present,0.05644037487604029
-2281015,9,770151.1483183469,6270778.090399572,present,0.07041965432176973
-2281015,10,770152.0121041656,6270777.561233484,present,0.09252042543294019
-2281015,11,770152.8758899844,6270777.032067397,present,0.07817388236901678
-2281015,12,770153.7396758031,6270776.50290131,present,0.18046386728163477
-2281015,13,770154.6034616219,6270775.973735223,present,0.06584600617828097
-2281015,14,770155.4672474407,6270775.444569135,present,0.05530947395225719
-2281015,15,770156.3310332594,6270774.9154030485,present,0.0654112102618552
-2281015,16,770157.1948190782,6270774.386236961,present,0.046884656565524284
-2281015,17,770158.0586048969,6270773.8570708735,present,0.13754371234291396
-2281015,18,770158.9223907157,6270773.327904787,present,0.11855407466861308
-2281015,19,770159.7861765345,6270772.798738699,present,0.041961703528595434
-2281015,20,770160.6499623532,6270772.269572613,present,0.08639318803130429
-2281015,21,770161.513748172,6270771.740406525,present,0.07050622391940747
-2281015,22,770162.3775339907,6270771.211240438,present,0.09155096114854396
-2281015,23,770163.2413198095,6270770.682074351,present,0.044535762241500576
-2281015,24,770164.1051056281,6270770.152908264,present,0.06464744369962758
-2281015,25,770164.968891447,6270769.623742176,present,0.03552371625664042
-2281015,26,770165.8326772657,6270769.09457609,present,0.12521946830976716
-2281015,27,770166.6964630844,6270768.565410002,present,0.05672167160224101
-2281015,28,770167.5602489032,6270768.036243916,present,0.056248686596215645
-2281015,29,770168.4240347219,6270767.507077828,present,0.07563403607946284
-2281015,30,770169.2878205407,6270766.977911741,present,0.008206441704343228
-2281015,31,770170.1516063595,6270766.448745654,present,0.02860479549304385
-2281015,32,770171.0153921782,6270765.919579566,present,0.07208298441250251
-2281015,33,770171.879177997,6270765.390413479,present,0.06995738565761338
-2281015,34,770172.7429638157,6270764.861247392,present,0.060933639429789986
-2281015,35,770173.6067496345,6270764.332081305,present,0.07427464131533437
-2281015,36,770174.4705354533,6270763.802915218,present,0.04152412925009551
-2281015,37,770175.334321272,6270763.273749131,present,0.06451310502838752
-2281015,38,770176.1981070908,6270762.744583043,present,0.1381831132645067
-2281015,39,770177.0618929095,6270762.215416957,present,0.09981537795336952
-2281015,40,770177.9256787283,6270761.686250869,present,0.044116147162180014
-2281015,41,770178.789464547,6270761.157084782,present,0.1026619429968696
-2281015,42,770179.6532503658,6270760.627918695,present,0.10744101919604288
-2281015,43,770180.5170361846,6270760.098752608,present,0.009240797821501223
-2281015,44,770181.3808220032,6270759.569586521,present,0.05082563522259419
-2281015,45,770182.244607822,6270759.0404204335,present,0.03847720985755499
-2281015,46,770183.1083936407,6270758.511254346,present,0.05203770988472953
-2281015,47,770183.9721794595,6270757.982088259,present,0.06914126802380798
-2281015,48,770184.8359652783,6270757.452922172,present,0.07678092873959964
-2281015,49,770185.699751097,6270756.923756084,present,0.08806209248048325
-2281015,50,770186.5635369158,6270756.394589998,present,0.03403901279207395
-2281015,51,770187.4273227345,6270755.86542391,present,0.053323778629053034
-2281015,52,770188.2911085533,6270755.336257824,present,0.07664229604085358
-2281015,53,770189.1548943721,6270754.807091736,present,0.12727638335624356
-2281015,54,770190.0186801908,6270754.277925649,present,0.14646326054255882
-2281015,55,770190.8824660096,6270753.748759562,present,0.06170212467730647
-2281015,56,770191.7462518283,6270753.219593475,present,0.06255453828558408
-2281015,57,770192.6100376471,6270752.690427387,present,0.10808630704117338
-2281015,58,770193.4738234658,6270752.161261301,present,0.05921943809646024
-2281015,59,770194.3376092846,6270751.632095213,present,0.030142441285717334
-2281015,60,770195.2013951034,6270751.1029291265,present,0.057089779245207875
-2281015,61,770196.065180922,6270750.573763039,present,0.06643927238940159
-2281015,62,770196.9289667408,6270750.044596951,present,0.0765277363713113
-2281015,63,770197.7927525595,6270749.515430865,present,0.08070637324418814
-2281015,64,770198.6565383783,6270748.986264777,present,0.07800039988384298
-2281015,65,770199.5203241971,6270748.45709869,present,0.055290097181478724
-2281015,66,770200.3841100158,6270747.927932603,present,0.07599343743170858
-2281015,67,770201.2478958346,6270747.398766516,present,0.07969112108910092
-2281015,68,770202.1116816533,6270746.869600428,present,0.06042297731202093
-2281015,69,770202.9754674721,6270746.340434342,present,0.12358148802746605
-2281015,70,770203.8392532908,6270745.811268254,ambiguous,1.0101301341306768
-2281015,71,770204.7030391096,6270745.282102168,present,0.06931156645651616
-2281015,72,770205.5668249284,6270744.75293608,present,0.04735475560456095
-2281015,73,770206.4306107471,6270744.223769993,present,0.01975236626881504
-2281015,74,770207.2943965659,6270743.694603906,present,0.06475333564980594
-2281015,75,770208.1581823846,6270743.1654378185,present,0.0720231889942321
-2281015,76,770209.0219682034,6270742.636271731,present,0.10531876365267338
-2281015,77,770209.8857540222,6270742.107105644,present,0.08875755642106907
-2281014,0,770142.1911548071,6270780.257750888,present,0.07152497810314716
-2281014,1,770143.0540191543,6270779.726757444,present,0.10767399224290475
-2281014,2,770143.9168835015,6270779.195764,present,0.11698870118918181
-2281014,3,770144.7797478486,6270778.664770555,present,0.13167900696452814
-2281014,4,770145.6426121958,6270778.133777111,present,0.0809939543882617
-2281014,5,770146.5054765431,6270777.602783666,present,0.12538742806094832
-2281014,6,770147.3683408903,6270777.071790222,present,0.06277623089216731
-2281014,7,770148.2312052374,6270776.540796777,present,0.02880578422650667
-2281014,8,770149.0940695846,6270776.009803333,present,0.09795313463889084
-2281014,9,770149.9569339318,6270775.4788098885,present,0.022902708210825455
-2281014,10,770150.819798279,6270774.947816445,present,0.033761759144979524
-2281014,11,770151.6826626261,6270774.416823,present,0.03795566897434601
-2281014,12,770152.5455269733,6270773.885829555,present,0.04972068578010412
-2281014,13,770153.4083913205,6270773.354836111,present,0.03873705258903007
-2281014,14,770154.2712556677,6270772.823842666,present,0.13032255840687892
-2281014,15,770155.1341200148,6270772.292849222,present,0.11415557739761811
-2281014,16,770155.996984362,6270771.761855777,present,0.08002666420096245
-2281014,17,770156.8598487092,6270771.230862333,present,0.0806704801214317
-2281014,18,770157.7227130565,6270770.699868889,present,0.15004593753180256
-2281014,19,770158.5855774037,6270770.168875445,present,0.03857453693861562
-2281014,20,770159.4484417508,6270769.637882,present,0.11633374078112162
-2281014,21,770160.311306098,6270769.106888555,present,0.07660694095297282
-2281014,22,770161.1741704452,6270768.575895111,present,0.022432774528120866
-2281014,23,770162.0370347924,6270768.044901666,present,0.10066490521567603
-2281014,24,770162.8998991395,6270767.513908222,present,0.09120228025763494
-2281014,25,770163.7627634867,6270766.9829147775,present,0.07628638171111798
-2281014,26,770164.6256278339,6270766.451921334,present,0.19353419303304384
-2281014,27,770165.4884921811,6270765.920927889,present,0.39226492358708803
-2281014,28,770166.3513565282,6270765.389934445,present,0.021187129307886576
-2281014,29,770167.2142208754,6270764.858941,present,0.13071673474976084
-2281014,30,770168.0770852226,6270764.327947555,present,0.09259741819959966
-2281014,31,770168.9399495698,6270763.796954111,present,0.05284399156083645
-2281014,32,770169.802813917,6270763.265960666,present,0.03637131688260903
-2281014,33,770170.6656782642,6270762.734967222,present,0.016466232738315614
-2281014,34,770171.5285426114,6270762.203973778,present,0.131788245482349
-2281014,35,770172.3914069586,6270761.672980334,present,0.009095204815537794
-2281014,36,770173.2542713057,6270761.141986889,present,0.05718257437319804
-2281014,37,770174.1171356529,6270760.610993445,present,0.1032578904019155
-2281014,38,770174.9800000001,6270760.08,present,0.020000000135041773
-2281014,39,770175.8428643473,6270759.549006555,present,0.06567476902333022
-2281014,40,770176.7057286944,6270759.018013111,present,0.12686909533881252
-2281014,41,770177.5685930416,6270758.4870196665,present,0.17493106336582345
-2281014,42,770178.4314573888,6270757.956026223,present,0.45655616658268433
-2281014,43,770179.294321736,6270757.425032778,present,0.15570341091085899
-2281014,44,770180.1571860831,6270756.894039334,present,0.11119566618776325
-2281014,45,770181.0200504304,6270756.363045889,present,0.06434864005122903
-2281014,46,770181.8829147776,6270755.832052445,present,0.07314697224997331
-2281014,47,770182.7457791248,6270755.301059,present,0.08469413961292278
-2281014,48,770183.608643472,6270754.770065555,present,0.31905698270029875
-2281014,49,770184.4715078191,6270754.239072111,present,0.24883126967697303
-2281014,50,770185.3343721663,6270753.708078667,present,0.04949175707047155
-2281014,51,770186.1972365135,6270753.177085223,present,0.20093301553280302
-2281014,52,770187.0601008607,6270752.646091778,present,0.09861448191674387
-2281014,53,770187.9229652078,6270752.115098334,present,0.11124718117803362
-2281014,54,770188.785829555,6270751.584104889,present,0.17594454405094778
-2281014,55,770189.6486939022,6270751.053111445,present,0.1313429572638953
-2281014,56,770190.5115582494,6270750.522118,present,0.4594829901939478
-2281014,57,770191.3744225965,6270749.9911245555,present,0.3253180287055421
-2281014,58,770192.2372869437,6270749.460131112,present,0.1647292234313506
-2281014,59,770193.100151291,6270748.929137667,present,0.0914276338934694
-2281014,60,770193.9630156382,6270748.398144223,present,0.06747764891577542
-2281014,61,770194.8258799854,6270747.867150778,present,0.1796597934532913
-2281014,62,770195.6887443325,6270747.336157334,present,0.06004539561944146
-2281014,63,770196.5516086797,6270746.805163889,present,0.034917314099603615
-2281014,64,770197.4144730269,6270746.274170445,present,0.1950685127219505
-2281014,65,770198.277337374,6270745.743177,present,0.053243618477651904
-2281014,66,770199.1402017212,6270745.212183556,present,0.0898248227549358
-2281014,67,770200.0030660684,6270744.681190112,present,0.07656304669103116
-2281014,68,770200.8659304156,6270744.150196667,present,0.0359309538419651
-2281014,69,770201.7287947627,6270743.619203223,present,0.05515366082278725
-2281014,70,770202.5916591099,6270743.088209778,present,0.03286622376122575
-2281014,71,770203.4545234571,6270742.557216334,present,0.025563165431254416
-2281014,72,770204.3173878044,6270742.026222889,present,0.14770444280323883
-2281014,73,770205.1802521516,6270741.495229445,present,0.06797094478827419
-2281014,74,770206.0431164987,6270740.964236001,present,0.11835280343676922
-2281014,75,770206.9059808459,6270740.433242556,present,0.15444364309376934
-2281014,76,770207.7688451931,6270739.902249112,present,0.06367891670537823
-2281013,0,770141.0347746037,6270778.433853282,present,0.0820809723007735
-2281013,1,770141.9004384298,6270777.90743609,present,0.023248803705174587
-2281013,2,770142.766102256,6270777.381018898,present,0.06310775372814574
-2281013,3,770143.6317660823,6270776.854601706,present,0.13406205143647001
-2281013,4,770144.4974299085,6270776.328184515,present,0.1146644707808921
-2281013,5,770145.3630937347,6270775.801767323,present,0.015466830657936559
-2281013,6,770146.228757561,6270775.275350132,present,0.11756622730142514
-2281013,7,770147.0944213872,6270774.74893294,present,0.06768385507606449
-2281013,8,770147.9600852134,6270774.222515749,present,0.10459683209221819
-2281013,9,770148.8257490396,6270773.696098557,present,0.02644249102201639
-2281013,10,770149.6914128659,6270773.169681365,present,0.0735066073871602
-2281013,11,770150.5570766921,6270772.6432641735,present,0.0211447340483027
-2281013,12,770151.4227405183,6270772.116846981,present,0.22726572613652266
-2281013,13,770152.2884043446,6270771.59042979,present,0.043103211050004024
-2281013,14,770153.1540681707,6270771.064012598,present,0.12605306627181997
-2281013,15,770154.0197319969,6270770.537595407,present,0.10072848075333901
-2281013,16,770154.8853958232,6270770.011178215,present,0.09133773490723682
-2281013,17,770155.7510596494,6270769.484761024,present,0.06124498457358565
-2281013,18,770156.6167234756,6270768.958343832,present,0.01345627642490817
-2281013,19,770157.4823873019,6270768.431926641,present,0.11008714875656321
-2281013,20,770158.3480511281,6270767.905509449,present,0.15686604569276377
-2281013,21,770159.2137149543,6270767.3790922575,present,0.07275376752513081
-2281013,22,770160.0793787806,6270766.852675065,present,0.03314085644315581
-2281013,23,770160.9450426068,6270766.326257874,present,0.055312530720177666
-2281013,24,770161.810706433,6270765.799840682,present,0.0703264734641125
-2281013,25,770162.6763702593,6270765.273423491,present,0.029590212739394658
-2281013,26,770163.5420340854,6270764.747006299,present,0.06747814415585475
-2281013,27,770164.4076979116,6270764.220589108,present,0.08366653438828983
-2281013,28,770165.2733617378,6270763.694171916,present,0.026667516697393315
-2281013,29,770166.1390255641,6270763.167754725,present,0.1070720300309158
-2281013,30,770167.0046893903,6270762.641337533,present,0.06532430425351024
-2281013,31,770167.8703532165,6270762.114920341,present,0.12448606698183085
-2281013,32,770168.7360170428,6270761.588503149,present,0.05400370576793863
-2281013,33,770169.601680869,6270761.062085958,present,0.10688882230069713
-2281013,34,770170.4673446952,6270760.535668766,present,0.13555209830430495
-2281013,35,770171.3330085215,6270760.009251575,present,0.07503671035812196
-2281013,36,770172.1986723477,6270759.482834383,present,0.0517635413302671
-2281013,37,770173.0643361739,6270758.956417192,present,0.020732778827636727
-2281013,38,770173.9300000002,6270758.43,present,0.06403124283394464
-2281013,39,770174.7956638263,6270757.903582808,present,0.04898687033663592
-2281013,40,770175.6613276525,6270757.3771656165,present,0.07971235568299898
-2281013,41,770176.5269914787,6270756.850748424,present,0.0692005405511629
-2281013,42,770177.392655305,6270756.324331233,present,0.16565672261006115
-2281013,43,770178.2583191312,6270755.797914041,present,0.1228294359064603
-2281013,44,770179.1239829574,6270755.27149685,present,0.14600885578191636
-2281013,45,770179.9896467837,6270754.745079658,present,0.18785057699937588
-2281013,46,770180.8553106099,6270754.218662467,present,0.0500833474916028
-2281013,47,770181.7209744361,6270753.692245275,present,0.039317395127007417
-2281013,48,770182.5866382624,6270753.165828084,present,0.08895072069893308
-2281013,49,770183.4523020886,6270752.639410892,present,0.11233002192683135
-2281013,50,770184.3179659148,6270752.1129937,present,0.04214055711471284
-2281013,51,770185.183629741,6270751.586576508,present,0.1030779695664724
-2281013,52,770186.0492935672,6270751.060159317,present,0.13346108980069551
-2281013,53,770186.9149573934,6270750.533742125,present,0.35268851769665716
-2281013,54,770187.7806212197,6270750.007324934,present,0.17838068651907482
-2281013,55,770188.6462850459,6270749.480907742,present,0.166880297065452
-2281013,56,770189.5119488721,6270748.954490551,present,0.14763816580444733
-2281013,57,770190.3776126984,6270748.428073359,present,0.017717761974691503
-2281013,58,770191.2432765246,6270747.901656168,present,0.11185841440094287
-2281013,59,770192.1089403508,6270747.3752389755,present,0.10119535338863676
-2281013,60,770192.974604177,6270746.848821784,present,0.012089291079025639
-2281013,61,770193.8402680033,6270746.322404592,present,0.024426983520711137
-2281013,62,770194.7059318295,6270745.795987401,present,0.12670903129613115
-2281013,63,770195.5715956556,6270745.269570209,present,0.13176521882233175
-2281013,64,770196.4372594819,6270744.743153018,present,0.10967595072749753
-2281013,65,770197.3029233081,6270744.216735826,present,0.007793227830243818
-2281013,66,770198.1685871343,6270743.690318635,present,0.04967075449762946
-2281013,67,770199.0342509606,6270743.163901443,present,0.005769915008213543
-2281013,68,770199.8999147868,6270742.637484251,present,0.07613097267953786
-2281013,69,770200.765578613,6270742.111067059,present,0.09506775545353047
-2281013,70,770201.6312424393,6270741.584649867,present,0.05145297709843548
-2281013,71,770202.4969062655,6270741.058232676,present,0.09569689814312675
-2281013,72,770203.3625700917,6270740.531815484,present,0.14179361887978398
-2281013,73,770204.228233918,6270740.005398293,present,0.019016238674495686
-2281013,74,770205.0938977442,6270739.478981101,present,0.08176432113029243
-2281013,75,770205.9595615704,6270738.95256391,present,0.03256686118841394
-2281013,76,770206.8252253965,6270738.426146718,present,0.055118411840411566
-2281012,0,770139.8154229828,6270776.638234674,present,0.24611835132154708
-2281012,1,770140.6737013254,6270776.099860078,present,0.10678120738937386
-2281012,2,770141.531979668,6270775.5614854805,present,0.04318052309404082
-2281012,3,770142.3902580105,6270775.023110884,present,0.3508605795071091
-2281012,4,770143.2485363531,6270774.484736288,present,0.19357217561146914
-2281012,5,770144.1068146956,6270773.946361691,present,0.13955923802429288
-2281012,6,770144.9650930382,6270773.4079870945,present,0.18015761835738794
-2281012,7,770145.8233713808,6270772.869612497,present,0.09983280169798868
-2281012,8,770146.6816497233,6270772.331237901,present,0.1350003392422318
-2281012,9,770147.5399280658,6270771.792863304,present,0.1579987346495597
